codigo,precio,zona,barrio_sector,tipo_pisos,baños_familiares,area_bruta,ciudad,numero_niveles,tipo_cocina,parqueaderos,alcobas_familiares,estrato,area_total,juegos_infantiles,balcon,zona_ropas,camaras_cctv,cancha_polideportiva,ascensor,cancha_squash,zona_bbq,patio,unidad_cerrada_conjunto,zonas_verdes,aire_acondicionado,jacuzzi,red_de_Gas,turco,porteria_24_7,sauna,calentador_de_agua,terraza,closet_de_linos,biblioteca,parqueadero_visitantes,gimnasio,piscina,salon_social,dispositivos_automatizacion,alarma
Código 1250348  / Robledo,1250000.0,laureles,robledo,porcelanato,2.0,53.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,53.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1250214  / Robledo,1250000.0,laureles,robledo,ceramica,1.0,80.0,medellin zona 3 - laureles,1.0,integral,0.0,4.0,3.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1249874  / San German,3100000.0,laureles,san german,porcelanato,3.0,98.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,98.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1249767  / Robledo,1200000.0,laureles,robledo,porcelanato,2.0,60.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,60.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1249759  / Calasanz,2200000.0,laureles,calasanz,ceramica,2.0,81.0,medellin zona 3 - laureles,1.0,integral,1.0,2.0,5.0,81.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1249739  / Robledo,850000.0,laureles,robledo,ceramica,1.0,45.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,3.0,3.0,45.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Código 1248895  / Los Colores,3000000.0,laureles,los colores,porcelanato,2.0,140.0,medellin zona 3 - laureles,1.0,integral,1.0,4.0,5.0,140.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Código 1248843  / Robledo,950000.0,laureles,robledo,otrosconcreto,1.0,55.0,medellin zona 3 - laureles,1.0,sencilla,0.0,3.0,3.0,55.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Código 1248793  / Calasanz,1300000.0,laureles,calasanz,ceramica,11.0,60.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1248410  / Robledo,1200000.0,laureles,robledo,ceramica,1.0,45.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,45.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1248358  / Calasanz,1300000.0,laureles,calasanz,porcelanato,1.0,45.0,medellin zona 3 - laureles,1.0,integral,1.0,1.0,4.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Código 1248156  / Velodromo,5500000.0,laureles,velodromo,marmol,4.0,360.0,medellin zona 3 - laureles,1.0,integral,1.0,5.0,5.0,360.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1248150  / Calasanz,2100000.0,laureles,calasanz,porcelanato,2.0,76.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,76.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1248126  / Calasanz,1200000.0,laureles,calasanz,ceramica,1.0,47.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,2.0,5.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1248121  / Estadio,2500000.0,laureles,estadio,ceramicamadera laminada en alcobas,2.0,135.0,medellin zona 3 - laureles,1.0,integral,2.0,3.0,5.0,135.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1248030  / Pilarica,1300000.0,laureles,pilarica,marmol,2.0,60.0,medellin zona 3 - laureles,1.0,semi-integral,1.0,2.0,4.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1248017  / Calasanz,1000000.0,laureles,calasanz,ceramica,1.0,40.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,1.0,4.0,40.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1247341  / Calasanz,1350000.0,laureles,calasanz,ceramica,2.0,58.0,medellin zona 3 - laureles,1.0,semi-integral,1.0,2.0,4.0,58.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Código 1246474  / San German,1600000.0,laureles,san german,porcelanato,2.0,55.0,medellin zona 3 - laureles,1.0,integral,1.0,2.0,4.0,55.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1246311  / Calasanz,1800000.0,laureles,calasanz,ceramica,2.0,95.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,3.0,5.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1246235  / Robledo,490000.0,laureles,robledo,ceramica,1.0,53.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,2.0,3.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1246131  / Santa Lucía,1300000.0,laureles,santa lucía,ceramica,2.0,88.0,medellin zona 3 - laureles,1.0,sencilla,0.0,3.0,3.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1246024  / Calasanz,1600000.0,laureles,calasanz,ceramica,2.0,77.0,medellin zona 3 - laureles,1.0,sencilla,1.0,2.0,4.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1245807  / Calasanz,1200000.0,laureles,calasanz,ceramica,1.0,47.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,2.0,5.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1245792  / Calasanz,1200000.0,laureles,calasanz,ceramica,1.0,47.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,2.0,5.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1245328  / Robledo,950000.0,laureles,robledo,ceramica,1.0,60.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,60.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1245303  / Santa Lucía,1100000.0,laureles,santa lucía,ceramica,1.0,45.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,2.0,3.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1245226  / Santa Lucía,1300000.0,laureles,santa lucía,ceramica,1.0,40.0,medellin zona 3 - laureles,1.0,integral,0.0,2.0,4.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1244925  / Simón Bolivar,6000000.0,laureles,simón bolivar,ceramica,4.0,250.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,5.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1244752  / Robledo,1300000.0,laureles,robledo,ceramica,2.0,55.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,55.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Código 1244626  / La Floresta,2300000.0,laureles,la floresta,ceramica,2.0,75.0,medellin zona 3 - laureles,1.0,mixta,0.0,3.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1244130  / Robledo,1200000.0,laureles,robledo,ceramica,2.0,50.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1244031  / Estadio,5800000.0,laureles,estadio,ceramica,5.0,330.0,medellin zona 3 - laureles,2.0,integral,1.0,5.0,5.0,330.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Código 1243934  / Pilarica,1200000.0,laureles,pilarica,porcelanato,1.0,45.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,0.0,45.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1243525  / Robledo,1100000.0,laureles,robledo,ceramica,1.0,50.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,3.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1243486  / San Javier,1500000.0,laureles,san javier,ceramica,2.0,60.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,2.0,3.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1243282  / Estadio,6500000.0,laureles,estadio,otros,5.0,350.0,medellin zona 3 - laureles,1.0,integral,1.0,8.0,5.0,350.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Código 1242704  / Laureles,4800000.0,laureles,laureles,ceramica,3.0,224.0,medellin zona 3 - laureles,3.0,integral,2.0,3.0,5.0,224.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1242691  / Laureles,4500000.0,laureles,laureles,ceramica,3.0,191.0,medellin zona 3 - laureles,1.0,integral,2.0,4.0,5.0,191.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1242542  / Robledo,1100000.0,laureles,robledo,ceramica,1.0,50.0,medellin zona 3 - laureles,1.0,sencilla,0.0,3.0,3.0,50.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1242255  / Estadio,2500000.0,laureles,estadio,ceramica,2.0,135.0,medellin zona 3 - laureles,1.0,integral,2.0,3.0,5.0,135.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1242205  / San Javier,2950000.0,laureles,san javier,ceramica,4.0,181.0,medellin zona 3 - laureles,1.0,integral,1.0,4.0,3.0,181.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1242187  / Robledo,1100000.0,laureles,robledo,ceramica,1.0,45.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,45.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Código 1242122  / Calasanz,1300000.0,laureles,calasanz,ceramica,1.0,38.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,2.0,4.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1242041  / Velodromo,1850000.0,laureles,velodromo,ceramica,2.0,95.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,5.0,95.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1241203  / Simón Bolivar,7000000.0,laureles,simón bolivar,ceramica,4.0,450.0,medellin zona 3 - laureles,1.0,integral,2.0,5.0,5.0,450.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1240883  / San Juan,3700000.0,laureles,san juan,madera,4.0,297.0,medellin zona 3 - laureles,1.0,semi-integral,1.0,4.0,4.0,297.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1240800  / Robledo,1200000.0,laureles,robledo,ceramica,2.0,50.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,0.0,50.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Código 1240669  / Robledo,950000.0,laureles,robledo,ceramica,1.0,50.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,50.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Código 1239516  / Calasanz,3300000.0,laureles,calasanz,ceramica,3.0,92.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,92.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1239308  / Robledo,1200000.0,laureles,robledo,ceramica,1.0,45.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,3.0,45.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1238890  / Calasanz,2800000.0,laureles,calasanz,ceramica,2.0,87.0,medellin zona 3 - laureles,1.0,sencilla,1.0,3.0,4.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1238863  / Estadio,2800000.0,laureles,estadio,ceramica,2.0,142.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,5.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1238857  / Los Colores,2200000.0,laureles,los colores,porcelanato,2.0,75.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,75.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1237795  / Simón Bolivar,3500000.0,laureles,simón bolivar,ceramica,1.0,160.0,medellin zona 3 - laureles,1.0,integral,0.0,1.0,4.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1237777  / Santa Lucía,1250000.0,laureles,santa lucía,ceramica,2.0,56.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,4.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1237775  / Estadio,6300000.0,laureles,estadio,baldosa comun,4.0,162.0,medellin zona 3 - laureles,1.0,integral,2.0,6.0,5.0,162.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1237372  / Calasanz,1350000.0,laureles,calasanz,ceramica,2.0,56.0,medellin zona 3 - laureles,1.0,semi-integral,1.0,3.0,4.0,56.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Código 1237315  / Calasanz,1400000.0,laureles,calasanz,ceramica,2.0,60.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,4.0,60.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1237190  / Calasanz,3500000.0,laureles,calasanz,ceramica,2.0,103.0,medellin zona 3 - laureles,1.0,integral,2.0,4.0,4.0,103.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1237166  / Estadio,3000000.0,laureles,estadio,porcelanato,2.0,92.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,5.0,92.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1237133  / Pilarica,2000000.0,laureles,pilarica,porcelanato,2.0,81.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,5.0,81.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1237005  / Robledo,2300000.0,laureles,robledo,ceramica,2.0,75.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1236657  / 1er Parque Laureles,4500000.0,laureles,1er parque laureles,ceramica,4.0,191.0,medellin zona 3 - laureles,1.0,integral,2.0,1.0,5.0,191.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1236309  / Calasanz,2100000.0,laureles,calasanz,porcelanato,2.0,84.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,84.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1235297  / Los Colores,1600000.0,laureles,los colores,ceramica,2.0,60.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,60.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Código 1235289  / Los Colores,3500000.0,laureles,los colores,porcelanato,2.0,105.0,medellin zona 3 - laureles,1.0,integral,1.0,3.0,4.0,105.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Código 1234446  / Calasanía,1400000.0,laureles,calasanía,ceramica,1.0,65.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,3.0,3.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1234351  / Robledo,1150000.0,laureles,robledo,ceramica,1.0,80.0,medellin zona 3 - laureles,1.0,integral,0.0,3.0,3.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1234303  / Robledo,900000.0,laureles,robledo,ceramica,2.0,58.0,medellin zona 3 - laureles,1.0,semi-integral,0.0,2.0,3.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1234264  / Santa Lucía,1200000.0,laureles,santa lucía,ceramica,1.0,50.0,medellin zona 3 - laureles,1.0,sencilla,0.0,2.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Código 1234075  / Los Colores,1650000.0,laureles,los colores,porcelanato,2.0,55.0,medellin zona 3 - laureles,1.0,integral,1.0,2.0,4.0,55.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Código 1234008  / Calasanz,3500000.0,laureles,calasanz,ceramica,2.0,150.0,medellin zona 3 - laureles,1.0,integral,0.0,4.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
